time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-03-19T01:17:40.721Z,37.7578,141.6295,57.63,4.3,mb,,135,2.99,0.5,us,us7000gwtg,2022-05-28T18:35:30.040Z,"63 km ENE of Namie, Japan",earthquake,10.6,8.5,0.177,10,reviewed,us,us
2022-03-19T01:03:40.204Z,-3.314,102.171,98.76,4.5,mb,,98,1.301,0.72,us,us6000h5x3,2022-05-28T18:35:17.040Z,"42 km WNW of Curup, Indonesia",earthquake,6.7,6.8,0.124,23,reviewed,us,us
2022-03-19T00:47:19.096Z,-55.9139,-26.9457,35,4.6,mb,,56,5.717,0.52,us,us7000gwtp,2022-05-28T18:35:30.040Z,"South Sandwich Islands region",earthquake,10.3,1.9,0.084,43,reviewed,us,us
2022-03-19T00:46:17.555Z,50.2348,153.3644,241.87,4.4,mb,,124,3.944,0.61,us,us6000h5x0,2022-05-28T18:35:17.040Z,"202 km WSW of Severo-Kuril’sk, Russia",earthquake,9.9,7.4,0.039,191,reviewed,us,us
2022-03-19T00:45:08.567Z,32.38586426,-101.638005,5.135498046999999,3.2,ml,13,69,0.1607727271,0.1,tx,tx2022fkti,2022-05-28T18:35:17.040Z,"17 km SSE of Ackerly, Texas",earthquake,1.53298003,2.183077662,0.1,9,reviewed,tx,tx
2022-03-19T00:41:53.904Z,32.37762451,-101.6390768,3.937215169,3.5,ml,14,67,0.157697844,0.3,tx,tx2022fktd,2022-08-06T08:33:09.432Z,"18 km SSE of Ackerly, Texas",earthquake,1.638357035,2.85966881,0.1,10,reviewed,tx,tx
2022-03-19T00:02:53.207Z,-30.1349,-179.369,410.68,4.4,mb,,155,7.656,0.72,us,us7000gwte,2022-05-28T18:35:30.040Z,"Kermadec Islands region",earthquake,15.1,12.9,0.134,16,reviewed,us,us
2022-03-19T00:02:48.990Z,38.5181667,-119.5446667,-0.21,2.6,md,21,55,0.05101,0.09,nc,nc73707451,2022-05-28T18:35:17.040Z,"6km W of Walker, CA",earthquake,0.17,0.79,0.234,54,reviewed,nc,nc
2022-03-18T23:41:59.982Z,31.60261762,-103.9644698,7.494091797,2.5,ml,15,62,0.09223910538,0.2,tx,tx2022fkrd,2022-05-27T14:55:39.040Z,"35 km NNW of Toyah, Texas",earthquake,1.167867481,2.232697416,0.2,20,reviewed,tx,tx
2022-03-18T23:19:39.431Z,31.61090693,-103.9591262,7.494091797,3.1,ml,16,51,0.1111714412,0.2,tx,tx2022fkqk,2022-05-27T14:55:39.040Z,"35 km WSW of Mentone, Texas",earthquake,1.088468137,1.611167613,0.2,10,reviewed,tx,tx
2022-03-18T22:46:19.555Z,52.6235,-168.3703,35,2.9,ml,,239,0.456,0.25,us,us6000hgk7,2022-05-27T14:55:44.040Z,"48 km SE of Nikolski, Alaska",earthquake,2.9,2,0.115,10,reviewed,us,us
2022-03-18T22:02:17.689Z,25.1331,-45.5049,10,4.4,mb,,115,19.578,0.45,us,us7000gwny,2022-05-27T14:55:46.040Z,"northern Mid-Atlantic Ridge",earthquake,14.9,1.9,0.144,14,reviewed,us,us
2022-03-18T21:48:28.880Z,36.4891667,-117.929,6.43,2.86,ml,48,34,0.1185,0.19,ci,ci39971663,2022-08-06T08:33:29.779Z,"17km SE of Lone Pine, CA",earthquake,0.16,0.62,0.131,91,reviewed,ci,ci
2022-03-18T21:30:15.660Z,33.1933333,-116.003,7.93,2.83,ml,106,21,0.02899,0.22,ci,ci39971647,2022-05-27T14:55:39.040Z,"12km SSW of Salton City, CA",earthquake,0.12,0.39,0.186,30,reviewed,ci,ci
2022-03-18T21:18:58.778Z,11.8491,144.4491,10,4.2,mb,,145,1.777,0.43,us,us7000gwnx,2022-05-27T14:55:46.040Z,"158 km S of Merizo Village, Guam",earthquake,11.5,1.9,0.186,8,reviewed,us,us
2022-03-18T21:14:04.953Z,-10.5953,163.1825,35.63,4.4,mb,,81,3.387,0.69,us,us7000gwnw,2022-05-27T14:55:46.040Z,"139 km E of Kirakira, Solomon Islands",earthquake,11,8.7,0.117,23,reviewed,us,us
2022-03-18T21:06:30.909Z,-3.6651,101.5566,33.53,4.2,mb,,181,1.557,0.57,us,us7000gwnu,2022-05-27T14:55:46.040Z,"80 km W of Bengkulu, Indonesia",earthquake,9.1,7.5,0.175,9,reviewed,us,us
2022-03-18T20:57:23.420Z,-24.0602,179.2809,530.2,4.5,mb,,89,5.753,0.68,us,us6000h5w2,2022-05-27T14:55:39.040Z,"south of the Fiji Islands",earthquake,12.9,2.4,0.1,32,reviewed,us,us
2022-03-18T20:38:41.955Z,25.1128,-45.4534,10,4.6,mb,,75,20.316,0.56,us,us7000gwnt,2022-05-27T14:55:45.040Z,"northern Mid-Atlantic Ridge",earthquake,11.7,1.8,0.055,103,reviewed,us,us
2022-03-18T20:28:37.632Z,-42.8064,-16.1242,10,4.7,mb,,69,28.196,0.84,us,us7000gwp3,2024-01-17T22:28:42.114Z,"southern Mid-Atlantic Ridge",earthquake,11.7,1.9,0.13,18,reviewed,us,us
2022-03-18T19:53:50.181Z,16.9055,-99.9498,21.46,4.4,mb,,155,0.308,1.03,us,us6000h5v9,2022-05-27T14:55:39.040Z,"4 km SSE of El Conchero, Mexico",earthquake,5.3,6.4,0.057,94,reviewed,us,us
2022-03-18T19:37:08.108Z,25.0077,-45.5408,10,5,mb,,58,19.831,0.63,us,us6000h5v8,2022-05-27T14:55:39.040Z,"northern Mid-Atlantic Ridge",earthquake,3.6,1.8,0.029,372,reviewed,us,us
2022-03-18T19:19:08.663Z,40.2014,103.1055,10,4.3,mb,,51,4.263,0.51,us,us7000gwnq,2022-05-27T14:55:45.040Z,"204 km NNE of Jinchang, China",earthquake,5.9,1.8,0.097,33,reviewed,us,us
2022-03-18T19:04:18.686Z,25.6706,123.998,165.94,5.9,mww,,30,1.495,0.81,us,us6000h5uk,2022-05-27T14:55:39.040Z,"147 km N of Ishigaki, Japan",earthquake,7,2.9,0.043,52,reviewed,us,us
2022-03-18T18:46:10.840Z,17.9545,-66.876,14.39,2.84,md,21,205,,0.17,pr,pr71340748,2022-03-18T19:55:37.212Z,"2 km SSE of Maria Antonia, Puerto Rico",earthquake,0.37,0.39,0.0845681972305727,5,reviewed,pr,pr
2022-03-18T18:27:01.985Z,-35.5452,-104.2368,10,4.5,mb,,169,26.201,0.89,us,us7000gwp4,2022-05-27T14:55:46.040Z,"southeast of Easter Island",earthquake,13.5,1.9,0.164,14,reviewed,us,us
2022-03-18T18:21:54.375Z,-40.4378,175.8461,48.3,4.5,mb,,102,0.301,0.8,us,us6000h5u6,2022-05-27T14:55:39.040Z,"21 km ESE of Palmerston North, New Zealand",earthquake,7.2,3.2,0.242,6,reviewed,us,us
2022-03-18T18:13:42.129Z,-34.8073,-108.8224,10,4.4,mb,,64,29.987,0.72,us,us7000gwnv,2022-05-27T14:55:46.040Z,"southern East Pacific Rise",earthquake,8.6,1.9,0.138,17,reviewed,us,us
2022-03-18T17:37:49.875Z,20.777,38.2049,10,4.3,mb,,101,7.295,0.28,us,us7000gwp0,2022-05-27T14:55:46.040Z,"128 km SW of Jeddah, Saudi Arabia",earthquake,11.6,2,0.16,11,reviewed,us,us
2022-03-18T16:21:55.120Z,44.54266666666667,-122.547,12.06,2.61,ml,32,41,0.1377,0.3,uw,uw61814392,2022-10-07T15:50:20.312Z,"16 km ESE of Lacomb, Oregon",earthquake,0.33,1.59,0.1464720755339881,21,reviewed,uw,uw
2022-03-18T16:20:17.777Z,10.3038,-86.2311,10,4.5,mb,,86,1.12,1.16,us,us6000h5sc,2022-05-27T14:55:38.040Z,"68 km WSW of Sardinal, Costa Rica",earthquake,3.9,1.9,0.063,74,reviewed,us,us
2022-03-18T15:57:48.457Z,37.7666,141.7811,51.92,5.1,mb,,56,3.069,0.93,us,us6000h5qm,2022-05-27T14:55:36.040Z,"75 km ENE of Namie, Japan",earthquake,7.1,4.8,0.026,493,reviewed,us,us
2022-03-18T15:36:37.874Z,-4.333,130.2802,50.61,4.4,mb,,88,2.415,0.59,us,us7000gwnh,2022-05-27T14:55:45.040Z,"186 km SE of Amahai, Indonesia",earthquake,10.8,11.8,0.143,15,reviewed,us,us
2022-03-18T15:34:27.186Z,-11.1984,112.2819,10,4.4,mb,,83,3.278,0.93,us,us7000gwng,2022-05-27T14:55:45.040Z,"south of Java, Indonesia",earthquake,7.5,1.9,0.144,14,reviewed,us,us
2022-03-18T15:16:25.790Z,36.483,-120.9055,17.94,3.28,ml,89,50,0.05348,0.19,nc,nc73707241,2022-05-27T14:55:36.040Z,"22km ESE of Pinnacles, CA",earthquake,0.27,0.32,0.14,77,reviewed,nc,nc
2022-03-18T15:07:45.855Z,13.8253,119.224,10,4.3,mb,,124,9.17,0.64,us,us7000gwnf,2022-05-27T14:55:45.040Z,"89 km W of Cabra, Philippines",earthquake,13.7,1.9,0.142,14,reviewed,us,us
2022-03-18T15:04:01.911Z,-8.1649,106.7877,25.19,4.8,mb,,77,1.103,0.98,us,us6000h5q7,2022-05-27T14:55:36.040Z,"128 km SSW of Banjar, Indonesia",earthquake,5.9,5,0.07,63,reviewed,us,us
2022-03-18T14:46:08.710Z,-4.663,101.7353,26.27,4.4,mb,,61,1.253,0.66,us,us6000h5q4,2022-05-27T14:55:36.040Z,"112 km SSW of Bengkulu, Indonesia",earthquake,8.1,5.9,0.107,25,reviewed,us,us
2022-03-18T14:27:45.621Z,-19.4413,-67.5876,235.01,4.5,mb,,64,1.531,0.63,us,us6000h5pw,2022-05-27T14:55:36.040Z,"104 km SW of Challapata, Bolivia",earthquake,8.7,7.8,0.111,24,reviewed,us,us
2022-03-18T14:25:18.916Z,40.1122,141.977,29.59,5.1,mb,,95,0.97,0.5,us,us6000h5px,2022-05-27T14:55:36.040Z,"51 km N of Miyako, Japan",earthquake,6.1,4.8,0.032,308,reviewed,us,us
2022-03-18T13:04:51.912Z,37.9762,141.728,63.78,4.4,mb,,65,2.856,0.53,us,us6000h5pj,2022-05-27T14:55:36.040Z,"61 km SE of Ishinomaki, Japan",earthquake,8.1,3.2,0.072,56,reviewed,us,us
2022-03-18T12:57:07.440Z,17.8695,-66.9248333333333,11.72,2.58,md,11,248,,0.12,pr,pr71340728,2022-03-18T13:55:25.180Z,"11 km S of Guánica, Puerto Rico",earthquake,0.82,0.53,0.172962890930052,6,reviewed,pr,pr
2022-03-18T12:54:05.902Z,37.2502,71.74,128.69,4,mb,,59,0.937,0.77,us,us6000h5ph,2022-05-27T14:55:36.040Z,"31 km SSE of Khorugh, Tajikistan",earthquake,6.9,6.4,0.183,9,reviewed,us,us
2022-03-18T12:50:54.066Z,23.9036,122.2971,10,4.9,mb,,73,0.696,0.67,us,us6000h5pg,2022-05-27T14:55:36.040Z,"70 km E of Hualien City, Taiwan",earthquake,3.7,1.8,0.047,142,reviewed,us,us
2022-03-18T12:17:17.650Z,17.9771666666667,-66.951,8.32,2.66,md,3,176,,0.05,pr,pr71340718,2022-03-18T12:42:16.180Z,"3 km WSW of Fuig, Puerto Rico",earthquake,3.49,1.95,0.075007527595937,2,reviewed,pr,pr
2022-03-18T12:12:06.565Z,37.6823,141.9159,63.59,4.4,mb,,135,3.172,0.39,us,us6000h5pb,2022-05-27T14:55:36.040Z,"83 km ENE of Namie, Japan",earthquake,4.1,7.6,0.095,32,reviewed,us,us
2022-03-18T12:02:27.114Z,-3.5677,142.1721,31.23,5.2,mb,,35,5.404,0.77,us,us6000h5pa,2022-05-27T14:55:36.040Z,"51 km SSW of Aitape, Papua New Guinea",earthquake,8.7,2.3,0.043,181,reviewed,us,us
2022-03-18T12:00:55.903Z,-30.0378,-177.6339,25.78,4.8,mb,,78,0.812,0.65,us,us6000h5p9,2022-05-27T14:55:36.040Z,"Kermadec Islands, New Zealand",earthquake,6.5,5.4,0.111,25,reviewed,us,us
2022-03-18T11:52:57.762Z,0.5247,126.2464,39.77,4.4,mb,,48,1.146,0.5,us,us7000gwn9,2022-05-27T14:55:45.040Z,"130 km WSW of Ternate, Indonesia",earthquake,5.8,9.1,0.127,18,reviewed,us,us
2022-03-18T11:32:22.189Z,-16.9333,-70.9818,111.16,4.4,mb,,157,1.554,0.79,us,us6000h5p7,2022-05-27T14:55:36.040Z,"21 km NW of Torata, Peru",earthquake,8.4,7,0.13,17,reviewed,us,us
2022-03-18T11:10:48.057Z,-8.4356,158.5237,171.82,4.4,mb,,52,1.724,0.53,us,us7000gwn7,2022-05-27T14:55:45.040Z,"122 km WSW of Buala, Solomon Islands",earthquake,12.4,8,0.092,34,reviewed,us,us
2022-03-18T10:45:01.111Z,61.4298,-150.1215,29.1,2.5,ml,,,,0.65,ak,ak0223jilpau,2022-05-27T14:55:36.040Z,"10 km NW of Point MacKenzie, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2022-03-18T10:17:26.050Z,19.1568333333333,-66.5751666666667,53.94,3.13,md,14,234,,0.31,pr,pr71340708,2022-05-27T14:55:36.040Z,"77 km N of Arecibo, Puerto Rico",earthquake,1.56,4.56,0.108098150788944,14,reviewed,pr,pr
2022-03-18T10:14:55.287Z,-21.4164,-179.0699,606.69,4.3,mb,,75,4.549,0.44,us,us6000h5nl,2022-05-27T14:55:36.040Z,"Fiji region",earthquake,12.5,7.3,0.052,107,reviewed,us,us
2022-03-18T09:50:04.760Z,17.8881666666667,-66.8458333333333,15.42,2.51,md,20,204,,0.14,pr,pr71340693,2022-03-18T10:05:39.020Z,"10 km SSE of Maria Antonia, Puerto Rico",earthquake,0.51,0.44,0.237507946966489,14,reviewed,pr,pr
2022-03-18T09:44:43.390Z,19.202,-155.3975,30.66,3.28,ml,56,159,,0.12,hv,hv72954502,2022-05-27T14:55:36.040Z,"8 km E of P?hala, Hawaii",earthquake,0.47,0.56,0.178932272660203,40,reviewed,hv,hv
2022-03-18T09:04:12.927Z,31.68003984,-104.3981817,6.620019531,3,ml,15,57,0.08820248838,0.2,tx,tx2022fjoe,2022-05-27T14:55:35.040Z,"54 km S of Whites City, New Mexico",earthquake,1.295282062,1.406264944,0.1,7,reviewed,tx,tx
2022-03-18T08:58:39.540Z,52.3938,-175.1699,219.27,2.9,ml,,141,0.618,0.63,us,us7000h73e,2022-05-27T14:55:48.040Z,"69 km WNW of Atka, Alaska",earthquake,15.4,9.2,0.097,14,reviewed,us,us
2022-03-18T08:42:44.227Z,60.0272,-152.7613,96.5,2.7,ml,,,,0.4,ak,ak0223jheaex,2022-05-27T14:55:35.040Z,"58 km W of Happy Valley, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2022-03-18T08:35:04.038Z,-57.9753,-24.3741,10,4.6,mb,,129,16.351,0.8,us,us7000gwn3,2022-05-27T14:55:45.040Z,"South Sandwich Islands region",earthquake,7.7,1.9,0.117,22,reviewed,us,us
2022-03-18T08:34:23.072Z,-57.9326,-25.1186,24.66,4.3,mb,,128,7.331,0.8,us,us7000gwp8,2022-05-27T14:55:46.040Z,"South Sandwich Islands region",earthquake,11,5.4,0.137,15,reviewed,us,us
2022-03-18T08:07:44.252Z,-55.6803,-27.0572,26.15,4.6,mb,,117,5.608,0.75,us,us7000gwnb,2022-05-27T14:55:45.040Z,"South Sandwich Islands region",earthquake,7.8,8.9,0.141,15,reviewed,us,us
2022-03-18T07:14:11.100Z,19.0621,-65.1848,25,4.09,md,28,281,0.7609,0.43,pr,pr2022077000,2022-08-06T08:34:09.468Z,"84 km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,2.04,28.31,0.09,17,reviewed,pr,pr
2022-03-18T06:31:31.524Z,13.1548,144.5274,60.62,4.8,mb,,61,0.544,0.66,us,us6000h5mp,2022-05-27T14:55:35.040Z,"19 km SW of Merizo Village, Guam",earthquake,9.1,5.3,0.111,25,reviewed,us,us
2022-03-18T06:15:28.520Z,17.8723333333333,-66.7795,5.67,2.75,md,5,248,,0.14,pr,pr71340648,2022-03-18T06:37:17.170Z,"Puerto Rico region",earthquake,1.42,0.63,0.0352461116875296,4,reviewed,pr,pr
2022-03-18T06:02:47.736Z,37.7478,141.9925,67.3,4.2,mb,,134,3.121,0.3,us,us7000gwp7,2022-05-27T14:55:46.040Z,"92 km ENE of Namie, Japan",earthquake,5,9.8,0.2,7,reviewed,us,us
2022-03-18T05:40:18.475Z,24.8691,93.6502,40.97,4.4,mb,,97,2.217,0.6,us,us7000gwn4,2022-05-27T14:55:45.040Z,"30 km WNW of Imph?l, India",earthquake,11,8.9,0.219,7,reviewed,us,us
2022-03-18T05:36:24.434Z,52.8677,156.3393,274.16,4.5,mb,,116,0.856,0.71,us,us6000h5m6,2022-05-27T14:55:35.040Z,"Kamchatka Peninsula, Russia",earthquake,9.6,6.8,0.057,91,reviewed,us,us
2022-03-18T05:33:27.515Z,54.1662,-159.8416,19.96,2.9,ml,,235,0.682,0.52,us,us6000hgft,2022-05-27T14:55:44.040Z,"136 km SSE of Sand Point, Alaska",earthquake,6.9,14,0.097,14,reviewed,us,us
2022-03-18T05:19:33.367Z,-9.7314,159.8105,36.15,4.9,mb,,76,0.32,0.6,us,us6000h5m3,2022-08-06T08:34:51.833Z,"10 km ESE of Malango, Solomon Islands",earthquake,6.7,3.8,0.072,60,reviewed,us,us
2022-03-18T05:19:00.998Z,-33.1527,-72.156,20.12,3.8,ml,,195,0.446,0.5,us,us6000h5m0,2022-08-06T08:34:30.842Z,"50 km WSW of Valparaíso, Chile",earthquake,2.6,16.1,0.053,46,reviewed,us,us
2022-03-18T05:13:24.907Z,56.3253,-156.5147,41,2.6,ml,,,,0.42,ak,ak0223jffqa2,2022-05-27T14:55:44.040Z,"Alaska Peninsula",earthquake,,1.1,,,reviewed,ak,ak
2022-03-18T04:59:57.380Z,38.5238333,-119.5348333,0.03,2.96,ml,26,69,0.04414,0.08,nc,nc73707036,2022-05-27T14:55:35.040Z,"5km WNW of Walker, CA",earthquake,0.17,0.83,0.174,33,reviewed,nc,nc
2022-03-18T04:56:41.216Z,46.8521,152.7488,62.29,4.3,mb,,103,7.027,0.71,us,us7000gwn1,2022-05-27T14:55:45.040Z,"Kuril Islands",earthquake,12.1,8.1,0.119,22,reviewed,us,us
2022-03-18T04:55:08.510Z,38.5215,-119.5306667,1.12,2.62,md,20,68,0.04049,0.08,nc,nc73707031,2022-05-27T14:55:35.040Z,"4km W of Walker, CA",earthquake,0.21,0.68,0.204,46,reviewed,nc,nc
2022-03-18T04:53:41.370Z,38.5243333,-119.5358333,0.8,2.72,md,17,76,0.04502,0.06,nc,nc73707026,2022-05-27T14:55:35.040Z,"5km WNW of Walker, CA",earthquake,0.16,0.91,0.15,39,reviewed,nc,nc
2022-03-18T04:51:22.290Z,38.521,-119.5405,-0.54,3.99,mw,25,69,0.04804,0.09,nc,nc73707021,2022-06-02T12:10:44.629Z,"5km W of Walker, CA",earthquake,0.15,0.47,,4,reviewed,nc,nc
2022-03-18T04:48:30.588Z,36.1905,3.0865,10,4.1,mb,,100,3.56,0.61,us,us6000h5lr,2022-05-27T14:55:35.040Z,"16 km ENE of Berrouaghia, Algeria",earthquake,8.2,1.9,0.197,8,reviewed,us,us
2022-03-18T04:33:03.376Z,-10.0572,120.5478,46.91,4.3,mb,,78,2.185,0.49,us,us7000gwn5,2022-05-27T14:55:45.040Z,"54 km SE of Waingapu, Indonesia",earthquake,9.5,4.5,0.265,4,reviewed,us,us
2022-03-18T04:21:07.915Z,11.3048,141.0726,10,4.6,mb,,142,36.95,0.76,us,us7000gwmy,2022-05-27T14:55:45.040Z,"180 km NNE of Fais, Micronesia",earthquake,12.6,1.9,0.181,11,reviewed,us,us
2022-03-18T03:52:33.664Z,-22.714,170.8226,10,4.5,mb,,181,3.12,1.02,us,us7000gwmx,2022-05-27T14:55:45.040Z,"southeast of the Loyalty Islands",earthquake,13.6,1.9,0.242,6,reviewed,us,us
2022-03-18T03:11:41.122Z,-24.5333,179.8825,529.1,4.3,mb,,50,5.101,0.82,us,us6000h5ld,2022-05-27T14:55:35.040Z,"south of the Fiji Islands",earthquake,13,7.5,0.073,56,reviewed,us,us
2022-03-18T02:54:09.608Z,30.1073,72.5726,10,4.3,mb,,209,3.582,0.97,us,us6000h5la,2022-05-27T14:55:35.040Z,"9 km SW of B?rew?la, Pakistan",earthquake,12.7,2,0.188,9,reviewed,us,us
2022-03-18T02:52:45.528Z,-49.3443,121.2306,10,5.2,mww,,66,16.671,0.89,us,us6000h5lb,2022-05-27T14:55:35.040Z,"western Indian-Antarctic Ridge",earthquake,12.4,1.2,0.098,10,reviewed,us,us
2022-03-18T02:26:17.182Z,17.219,120.3366,45.12,4.3,mb,,121,5.613,1.06,us,us6000h5lk,2022-05-27T14:55:35.040Z,"8 km WNW of Darapidap, Philippines",earthquake,11.9,7.7,0.106,25,reviewed,us,us
2022-03-18T02:25:57.608Z,25.3493,-45.4172,10,4.4,mb,,104,45.887,0.69,us,us7000gwn2,2022-05-27T14:55:45.040Z,"northern Mid-Atlantic Ridge",earthquake,15.2,1.9,0.202,8,reviewed,us,us
2022-03-18T02:12:31.472Z,58.0932,163.4403,10,4.1,mb,,109,5.96,0.87,us,us7000gwmt,2022-05-27T14:55:45.040Z,"130 km S of Ossora, Russia",earthquake,11.7,1.9,0.109,25,reviewed,us,us
2022-03-18T02:09:14.389Z,-17.0116,-173.6614,10,4.6,mb,,138,3.577,0.85,us,us7000gwmr,2022-05-27T14:55:45.040Z,"117 km S of Hihifo, Tonga",earthquake,13.8,1.8,0.244,7,reviewed,us,us
2022-03-18T01:54:56.501Z,-9.8689,159.7465,10,4.1,mb,,103,0.471,0.08,us,us7000gwms,2022-05-27T14:55:45.040Z,"19 km S of Malango, Solomon Islands",earthquake,6.5,2,0.261,5,reviewed,us,us
2022-03-18T00:47:47.587Z,-57.9498,-25.6132,63.71,4.5,mb,,74,7.101,0.58,us,us7000gwmq,2022-05-27T14:55:45.040Z,"South Sandwich Islands region",earthquake,11,5.8,0.102,28,reviewed,us,us
2022-03-17T23:05:36.534Z,13.9579,119.387,10,4.5,mb,,110,8.957,0.42,us,us6000h6r9,2022-05-27T14:55:43.040Z,"Philippine Islands region",earthquake,12.6,1.9,0.106,26,reviewed,us,us
2022-03-17T22:25:46.090Z,-11.455,-12.9752,10,5.5,mww,,28,3.756,0.85,us,us6000h5jz,2022-05-27T14:55:35.040Z,"Ascension Island region",earthquake,5.3,1.8,0.059,28,reviewed,us,us
2022-03-17T22:16:40.793Z,55.0963,-153.8031,11.4,2.9,ml,,,,0.6,ak,ak0223i21ffz,2022-05-27T14:55:44.040Z,"207 km S of Akhiok, Alaska",earthquake,,8.8,,,reviewed,ak,ak
2022-03-17T22:15:51.620Z,-4.5654,138.446,10,4.3,mb,,67,3.038,0.75,us,us6000h6r8,2022-05-27T14:55:43.040Z,"Papua, Indonesia",earthquake,8.6,1.8,0.189,8,reviewed,us,us
2022-03-17T21:10:56.823Z,54.0946,-160.0344,10,4.1,mb,,221,0.782,0.89,us,us6000h5jh,2022-05-27T14:55:34.040Z,"141 km SSE of Sand Point, Alaska",earthquake,4,2,0.145,13,reviewed,us,us
2022-03-17T20:53:30.403Z,-6.2991,106.4256,149.6,4.6,mb,,46,1.29,1.09,us,us6000h5jd,2022-05-27T14:55:34.040Z,"11 km SW of Cikupa, Indonesia",earthquake,8.4,4.9,0.066,69,reviewed,us,us
2022-03-17T20:21:10.650Z,33.3233333,-119.1171667,8.8,2.79,ml,17,185,0.1729,0.18,ci,ci39970455,2022-05-27T14:55:35.040Z,"17km SSW of Santa Barbara Is., CA",earthquake,0.65,0.75,0.154,132,reviewed,ci,ci
2022-03-17T20:09:37.008Z,13.9605,144.6472,144.54,3.4,mb,,146,0.427,0.39,us,us6000h6r3,2022-05-27T14:55:43.040Z,"Guam region",earthquake,14.7,8.5,0.283,6,reviewed,us,us
2022-03-17T20:01:44.448Z,63.5499,-148.7627,11.8,3,ml,,,,0.8,ak,ak0223i0rcqw,2022-07-19T13:45:04.137Z,"19 km NNE of Cantwell, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2022-03-17T20:00:24.213Z,36.3449,-103.2532,5,3.8,mb_lg,,119,1.221,0.33,us,us6000h5ip,2022-05-27T14:55:34.040Z,"13 km SSW of Clayton, New Mexico",earthquake,1.8,1.4,0.051,177,reviewed,us,us
2022-03-17T19:56:52.355Z,37.9753,142.1197,50.86,4.2,mb,,116,2.926,0.54,us,us6000h6r4,2022-05-27T14:55:43.040Z,"86 km SE of Ishinomaki, Japan",earthquake,6.9,8.2,0.2,7,reviewed,us,us
2022-03-17T19:26:41.784Z,-31.4918,-68.4111,112.59,4.5,mb,,53,0.186,0.85,us,us6000h5ii,2022-05-27T14:55:34.040Z,"9 km NE of Santa Lucía, Argentina",earthquake,7.9,3.8,0.191,8,reviewed,us,us
2022-03-17T19:11:02.594Z,-26.8978,-175.9506,10,5.1,mww,,55,2.928,1.15,us,us6000h5ig,2022-05-27T14:55:34.040Z,"south of Tonga",earthquake,9.5,1.8,0.069,20,reviewed,us,us
2022-03-17T18:56:31.287Z,-17.7702,-178.4076,499.22,4.2,mb,,131,3.373,0.71,us,us6000h6r1,2022-05-27T14:55:43.040Z,"243 km E of Levuka, Fiji",earthquake,14.9,6.4,0.121,19,reviewed,us,us
2022-03-17T17:35:00.416Z,35.9368,77.9458,10,4.1,mb,,111,4.473,1.03,us,us6000h5hl,2022-05-27T14:55:34.040Z,"153 km NE of Thang, India",earthquake,9.2,1.9,0.117,20,reviewed,us,us
2022-03-17T17:22:04.273Z,51.7939,178.5401,94.12,4.2,mb,,48,0.139,0.69,us,us6000h5fw,2022-05-27T14:55:33.040Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,8.9,4.5,0.049,115,reviewed,us,us
2022-03-17T17:14:38.720Z,19.5123333333333,-155.668333333333,2.87,2.66,ml,46,69,,0.14,hv,hv72953582,2022-05-27T14:55:32.040Z,"21 km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.23,0.47,0.295050712688137,13,reviewed,hv,hv
2022-03-17T16:45:44.958Z,25.4911,-45.4058,10,4.6,mb,,114,34.009,0.36,us,us6000h6r0,2022-05-27T14:55:43.040Z,"northern Mid-Atlantic Ridge",earthquake,16.4,1.9,0.137,16,reviewed,us,us
2022-03-17T15:35:20.694Z,56.3185,-148.862,21.93,3.2,ml,,181,2.507,0.42,us,us6000hfwq,2022-05-27T14:55:44.040Z,"252 km SE of Chiniak, Alaska",earthquake,8.4,9.9,0.05,52,reviewed,us,us
2022-03-17T15:19:17.721Z,-11.2473,165.4736,10,4.9,mww,,102,4.501,0.57,us,us6000h5f3,2022-05-27T14:55:32.040Z,"67 km SSW of Lata, Solomon Islands",earthquake,5.8,1.8,0.098,10,reviewed,us,us
2022-03-17T15:10:28.559Z,-0.0838,96.8272,10,4.5,mb,,133,1.568,0.78,us,us6000h6qv,2022-05-27T14:55:43.040Z,"283 km SSW of Singkil, Indonesia",earthquake,8,1.9,0.082,48,reviewed,us,us
2022-03-17T15:07:45.307Z,14.0908,119.3298,10,4.5,mb,,97,20.043,0.59,us,us6000h6qx,2022-05-27T14:55:43.040Z,"80 km WNW of Cabra, Philippines",earthquake,13.4,1.9,0.081,51,reviewed,us,us
2022-03-17T15:05:00.649Z,5.0276,124.1531,459.24,4,mb,,99,2.475,0.92,us,us6000h6qw,2022-05-27T14:55:43.040Z,"118 km SSW of Tambilil, Philippines",earthquake,8.9,7.8,0.089,36,reviewed,us,us
2022-03-17T15:04:43.853Z,54.6068,-159.6544,23.12,2.9,ml,,227,0.227,0.45,us,us6000hfwe,2022-05-27T14:55:44.040Z,"97 km SSE of Sand Point, Alaska",earthquake,2.3,10.6,0.105,12,reviewed,us,us
