latitude,longitude,depth,magnitude,distance,gravity,force,year,month,day,hour,minutes,mb,mwb,mwc,mwr,mww,rare_mt
-12.1597,-74.8826,4.496693709652008,5.2,12.818904164501385,2.28088494670686,46.81611686244947,2019,5,13,7,10,0,0,0,0,1,0
-7.905,156.4251,2.302585092994046,5.2,12.889050796324087,2.281183981141885,46.675823598804065,2022,5,27,9,43,0,0,0,0,1,0
25.748,122.35,5.674353663965389,5.1,12.828378819281252,2.2805005211818,46.79716755288973,2012,12,8,14,26,1,0,0,0,0,0
-21.302,-69.999,4.087655574071304,5.6,12.896558788668472,2.2811790640161442,46.66080761411529,2014,5,30,15,32,0,0,0,0,1,0
23.005,95.885,2.617395832834079,6.8,12.814973713140354,2.280663924252846,46.823977765171534,2012,11,11,1,12,0,0,0,0,1,0
5.9682,127.1991,3.9994842811981406,5.2,12.833491263801049,2.284238376545138,46.78694266385014,2021,8,12,20,17,1,0,0,0,0,0
48.8115,154.9631,3.508256453955563,5.2,12.912508637416634,2.2804583808637,46.62890791661897,2013,12,18,10,1,0,1,0,0,0,0
-55.2686,-30.8251,2.302585092994046,5.2,12.906778685792931,2.280211596523862,46.64036781986638,2017,7,31,21,31,1,0,0,0,0,0
13.0036,146.4009,2.302585092994046,5.1,12.80896136484192,2.28252888208826,46.836002461768395,2021,3,2,12,42,1,0,0,0,0,0
-29.8499,-176.7965,2.302585092994046,5.1,12.829253266436947,2.2816470276119447,46.79541865857834,2021,3,6,8,23,1,0,0,0,0,0
-36.523,-111.026,2.302585092994046,5.3,12.801940458707962,2.2823839877160594,46.850044274036314,2011,9,25,15,32,0,0,1,0,0,0
15.7287,-95.1017,3.4005304926744517,5.3,12.83035730325027,2.2824685380877496,46.793210584951694,2019,10,2,10,13,0,0,0,0,1,0
-22.073,170.2134,2.302585092994046,5.1,12.786014733145265,2.2807009994692464,46.881895725161705,2023,8,30,13,54,1,0,0,0,0,0
-15.6851,167.7482,4.7777780505944065,5.4,12.899654731505048,2.280329566819636,46.654615728442145,2018,5,30,2,32,0,0,0,0,1,0
-5.5088,35.966,2.302585092994046,5.1,12.909820935240159,2.2815144703714676,46.634283320971925,2016,7,13,3,1,1,0,0,0,0,0
-23.2314,171.0091,3.535582576360598,5.5,12.860712858160104,2.28113028784338,46.73249947513203,2023,5,19,3,3,1,0,0,0,0,0
-36.9558,77.393,2.302585092994046,6.1,12.832238323301407,2.282560223943997,46.78944854484942,2020,4,12,6,57,0,0,0,0,1,0
-6.4131,154.9575,4.29686354854187,5.3,12.90594466359832,2.2823665253466703,46.6420358642556,2023,12,30,15,3,0,0,0,0,1,0
-11.1387,164.8139,2.302585092994046,6.1,12.836588817825866,2.2844920618053064,46.7807475558005,2014,4,18,4,13,0,0,0,0,1,0
-20.1451,-178.3871,6.343743342128598,5.1,12.906108544293541,2.280810106415479,46.64170810286516,2022,11,12,7,29,1,0,0,0,0,0
27.281,141.201,4.767289035464526,5.4,12.812446602557886,2.280855629961607,46.82903198633647,2011,8,1,13,48,1,0,0,0,0,0
14.5452,122.976,2.302585092994046,5.1,12.822381977365493,2.281176156433637,46.80916123672125,2021,2,4,22,0,0,0,0,0,1,0
30.6925,51.483,2.302585092994046,5.3,12.909313710995347,2.281816643021264,46.635297769461545,2018,5,6,19,57,1,0,0,0,0,0
-20.9309,-178.9048,6.430332193516472,5.2,12.886035797467455,2.282012448891004,46.68185359651733,2014,9,16,1,8,1,0,0,0,0,0
-28.9632,-176.6053,2.302585092994046,5.2,12.862029250811712,2.281543928146783,46.72986668982881,2021,4,6,7,37,0,0,0,0,1,0
-29.5783,-176.8923,2.302585092994046,5.8,12.84310704185953,2.281435220931055,46.76771110773318,2021,3,7,23,56,0,0,0,0,1,0
-15.4611,-173.0867,2.302585092994046,5.2,12.908682414253782,2.280737121747292,46.63656036294468,2015,3,30,8,50,1,0,0,0,0,0
64.6493,-17.4933,1.6094379124341003,5.1,12.895623366575714,2.282273436884679,46.66267845830081,2014,9,16,21,34,1,0,0,0,0,0
35.5142,23.2523,3.6888794541139363,6.6,12.822438668773927,2.2821423956567353,46.80904785390439,2013,10,12,13,11,0,0,0,0,1,0
-0.2363,-18.8067,2.302585092994046,5.8,12.843170502864087,2.284509996217384,46.76758418572406,2020,9,24,0,27,0,0,0,0,1,0
-37.4652,-73.6757,2.8903717578961645,6.2,12.909459718976551,2.2828767134764045,46.63500575349914,2022,11,13,2,24,0,0,0,0,1,0
38.475,141.63,3.9219733362813143,5.9,12.907597138219572,2.2820734593922865,46.63873091501309,2013,4,17,12,3,0,0,0,0,1,0
-7.3617,128.7477,4.875197323201151,5.5,12.852767427216781,2.2819285194295156,46.74839033701868,2018,12,3,14,0,0,0,0,0,1,0
26.5742,129.5279,2.322387720290225,5.6,12.88361368123158,2.2813405502973274,46.686697828989075,2018,9,15,16,24,0,0,0,0,1,0
-16.3885,178.0536,2.302585092994046,5.2,12.860226886994358,2.2808412487348146,46.73347141746352,2018,10,24,11,29,0,0,0,0,1,0
15.1793,-94.2971,3.590439381300684,5.7,12.841858156300962,2.280803108662562,46.77020887885031,2017,9,8,5,1,1,0,0,0,0,0
39.591,143.455,3.2308043957334744,5.5,12.902399764721743,2.2818020081063684,46.64912566200875,2011,3,29,16,35,0,1,0,0,0,0
-24.4587,-115.9153,2.302585092994046,5.3,12.834339913351732,2.2810657274256156,46.785245364748775,2021,5,30,17,14,1,0,0,0,0,0
-56.153,-27.7345,4.696800877497542,5.6,12.82813190437439,2.2821774146714047,46.79766138270346,2023,12,20,12,9,0,0,0,0,1,0
-6.7841,130.2747,4.723486412806134,5.2,12.861294673335918,2.280531059764456,46.7313358447804,2017,3,11,14,4,1,0,0,0,0,0
56.1593,-116.576,1.3862943611198906,5.3,12.826127491847714,2.283987136150952,46.80167020775681,2022,11,30,0,55,0,0,0,0,1,0
-20.042,169.2669,4.2626798770413155,5.5,12.89700988597029,2.280481298121514,46.65990541951166,2022,7,22,11,31,0,0,0,0,1,0
-4.3732,153.0043,2.302585092994046,5.1,12.818866236764556,2.2825057107247413,46.81619271792312,2018,11,28,20,43,1,0,0,0,0,0
-17.8133,167.6409,2.6567569067146595,5.9,12.9020931940118,2.2823976712739866,46.64973880342864,2021,2,16,1,32,0,0,0,0,1,0
54.263,86.173,2.2925347571405443,5.6,12.830874066609594,2.280442993004417,46.79217705823305,2013,6,18,23,2,1,0,0,0,0,0
35.0786,45.7614,2.865053949911875,5.4,12.869366105364394,2.28090610671686,46.71519298072345,2017,12,11,14,9,0,0,0,0,1,0
-16.4204,66.7073,2.302585092994046,5.1,12.843693902541906,2.2805196314183958,46.76653738636843,2019,11,17,8,26,1,0,0,0,0,0
22.8004,94.0292,2.302585092994046,5.9,12.893870544158903,2.280998623617218,46.666184103134434,2020,4,16,11,45,0,0,0,0,1,0
-3.0903,136.9143,3.932100104857325,5.1,12.87493481791778,2.281037567528108,46.70405555561668,2022,10,12,8,50,0,0,0,0,1,0
2.7652,127.0501,3.044522437723423,5.9,12.851289292332568,2.2802003117860288,46.7513466067871,2023,4,21,10,21,0,0,0,0,1,0
20.1232,145.276,2.302585092994046,5.1,12.829682163374228,2.2810200550642112,46.79456086470378,2023,11,25,0,52,1,0,0,0,0,0
36.205,141.782,3.456316680883235,5.2,12.785104431408431,2.2810256841404026,46.88371632863538,2011,3,20,7,56,0,0,1,0,0,0
-10.5746,-74.1367,4.915078417198038,5.1,12.865712162347641,2.2804787667799737,46.72250086675695,2022,3,5,7,45,0,0,0,0,1,0
3.5937,-73.9848,3.319263998899469,5.1,12.900116923577812,2.280394285203602,46.65369134429661,2017,7,2,19,26,1,0,0,0,0,0
13.7364,-92.9027,3.7297814454343623,5.1,12.824781799474415,2.2808843601146735,46.804361592503405,2015,3,15,16,25,1,0,0,0,0,0
38.0841,38.552,2.302585092994046,5.3,12.823288654456295,2.28029234694397,46.807347882539645,2023,11,23,14,46,0,0,0,0,1,0
-23.1656,170.787,2.302585092994046,5.4,12.862400227951582,2.281041884544993,46.72912473554907,2023,5,19,7,13,1,0,0,0,0,0
-6.0563,-106.5137,2.302585092994046,5.4,12.831829241683922,2.2804001069534965,46.790266708084395,2023,2,23,17,21,0,0,0,0,1,0
2.1246,126.6637,3.828641396489095,5.1,12.909724458735205,2.281808140216913,46.63447627398183,2019,3,6,23,56,1,0,0,0,0,0
37.3732,141.459,2.2071749081893874,5.1,12.886777743400213,2.2804533978037065,46.68036970465181,2016,12,30,20,8,0,0,0,0,1,0
-23.1036,170.7264,2.302585092994046,5.1,12.868528632935929,2.28111224776011,46.71686792558038,2023,5,19,22,3,1,0,0,0,0,0
39.6101,143.2414,2.302585092994046,5.4,12.821217743258076,2.2819525637244675,46.811489704936086,2015,6,11,4,56,0,0,1,0,0,0
36.785,141.067,3.6584202466292277,5.1,12.913963107826822,2.2814812450773942,46.625998975798595,2011,4,30,5,6,0,0,1,0,0,0
-65.4071,178.8954,2.302585092994046,5.6,12.897701173520831,2.284115317975503,46.65852284441058,2023,1,3,14,53,0,0,0,0,1,0
-5.53,151.794,3.5553480614894135,5.3,12.904207367601158,2.284332014526735,46.64551045624992,2012,10,7,8,36,1,0,0,0,0,0
-29.4648,-72.6945,2.833213344056216,5.7,12.906803497226042,2.2848137367292964,46.640318197000155,2019,3,7,15,34,0,0,0,0,1,0
-9.7645,125.316,3.3843902633457743,5.6,12.874266054400678,2.281067189552484,46.70539308265088,2016,3,3,8,36,1,0,0,0,0,0
-4.4173,-105.9421,2.302585092994046,5.8,12.813700063363337,2.28392295247551,46.826525064725566,2014,5,18,23,47,0,0,0,0,1,0
-36.557,-73.275,2.9391619220655967,5.5,12.854936117579228,2.28226034761794,46.74405295629378,2011,2,13,13,44,0,1,0,0,0,0
11.4596,141.611,2.302585092994046,5.1,12.826729775164928,2.2803148354811937,46.80046564112238,2023,5,14,9,49,0,0,0,0,1,0
13.0426,125.3617,2.302585092994046,5.7,12.886861272795649,2.280696115742606,46.68020264586094,2017,4,10,0,43,0,0,0,0,1,0
3.5558,126.9805,3.365915567517516,5.1,12.89455395783669,2.2818820646184492,46.66481727577886,2015,9,19,0,48,1,0,0,0,0,0
-22.9936,-177.1067,5.187385805840755,7.2,12.870846071402273,2.2806749972855163,46.71223304864769,2023,6,15,18,6,0,0,0,0,1,0
9.043,-83.9471,2.403334996094189,5.3,12.85750941621245,2.284365219581847,46.73890635902734,2020,1,21,9,33,0,0,0,0,1,0
8.2957,126.689,4.297992639063872,5.1,12.907867328432646,2.2804783312577217,46.63819053458695,2023,12,3,14,54,1,0,0,0,0,0
-3.6026,151.2189,2.302585092994046,5.1,12.851349613635318,2.2804399299221156,46.7512259641816,2017,2,11,22,53,1,0,0,0,0,0
-22.7789,-176.1183,4.388070831658193,5.1,12.837035864134537,2.2807826445278194,46.779853463183166,2023,6,2,17,39,1,0,0,0,0,0
-5.9904,147.3546,4.284082990343755,5.1,12.833461895107806,2.2827234672974948,46.78700140123662,2022,8,15,1,33,1,0,0,0,0,0
54.8166,-161.2124,3.8411283266515985,5.1,12.786039929713494,2.2839614250720675,46.88184533202525,2023,8,30,18,59,0,0,0,0,1,0
37.5169,20.1644,2.336019869080283,5.4,12.901684286810582,2.280453681002488,46.65055661783107,2016,3,29,1,5,0,0,0,0,1,0
-7.1878,68.0211,2.302585092994046,5.1,12.895470305414936,2.2840813864549254,46.662984580622364,2023,12,29,0,38,0,0,0,0,1,0
-4.5967,137.9705,3.281287084989598,5.2,12.911239795940434,2.2808402553678517,46.63144559957137,2016,6,14,22,9,0,0,0,0,1,0
-7.498,127.7793,5.152493588314253,5.2,12.910471290300055,2.284277060055071,46.632982610852125,2023,11,6,15,36,0,0,0,0,1,0
17.2747,147.2067,2.772588722239781,5.4,12.887129532148373,2.283508962075454,46.67966612715549,2015,11,13,12,21,0,1,0,0,0,0
-34.5251,-71.882,3.731795255090768,5.4,12.871226647619824,2.281200609082134,46.711471896212586,2023,6,15,19,7,0,0,0,0,1,0
-3.5202,131.2089,2.550226115908643,5.2,12.834217197271236,2.2804135109590185,46.78549079690976,2017,6,18,16,17,1,0,0,0,0,0
45.784,150.765,4.2626798770413155,5.3,12.833872978344603,2.2805953705278914,46.78617923476303,2011,7,12,0,9,0,0,1,0,0,0
28.858,82.1531,2.4849066497880004,5.7,12.894810117601418,2.2803012011053543,46.6643049562494,2023,11,3,18,2,0,0,0,0,1,0
-10.789,164.255,2.9856819377004897,5.4,12.86130246320675,2.280412148073298,46.73132026503874,2013,2,13,10,8,0,1,0,0,0,0
-6.652,147.844,4.039536325727106,5.1,12.821852702513675,2.2803493653884983,46.81021978642489,2011,5,18,18,29,0,0,1,0,0,0
-21.8262,168.8509,2.066862759472976,5.6,12.828754442417614,2.284305036198901,46.79641630661701,2017,11,2,3,27,0,0,0,0,1,0
-57.3902,147.8219,2.302585092994046,5.1,12.897360598797698,2.2820835675654534,46.65920399385684,2022,1,18,16,49,1,0,0,0,0,0
3.1604,127.0141,3.5553480614894135,5.3,12.807200475562537,2.280261076064925,46.839524240327165,2023,1,24,20,17,1,0,0,0,0,0
34.9098,14.2728,2.33214389523559,5.3,12.894425853343439,2.2824287305209547,46.665073484765365,2023,1,30,19,55,0,0,0,0,1,0
-19.376,-173.3476,2.772588722239781,5.7,12.88158015791043,2.2811681140531688,46.69076487563138,2023,5,21,5,23,0,0,0,0,1,0
-22.0716,-179.465,6.3999750134021065,5.2,12.893586488597736,2.281806014504529,46.66675221425677,2014,8,19,15,38,1,0,0,0,0,0
-17.3758,167.6793,2.8903717578961645,5.6,12.912215021584931,2.2803675153511866,46.62949514828238,2022,5,5,20,15,0,0,0,0,1,0
26.8637,55.2135,2.1972245773362196,5.4,12.906426296990285,2.280225209623992,46.64107259747167,2022,7,23,16,7,0,0,0,0,1,0
1.3696,125.7758,4.166463653100121,5.1,12.900746160648652,2.281721097686057,46.65243287015494,2023,2,28,14,42,1,0,0,0,0,0
-4.39,144.639,3.8958936234982624,5.4,12.830962398383795,2.280349139419336,46.79200039468465,2012,8,1,20,43,0,0,1,0,0,0
-2.1563,-76.7712,5.033114075856682,5.3,12.840188777610951,2.2811290240162396,46.77354763623033,2014,12,3,12,59,1,0,0,0,0,0
-19.9071,-70.4091,3.764218810659752,5.2,12.853474272386912,2.2809935911354273,46.74697664667841,2017,1,3,13,41,0,0,0,0,1,0
36.344,142.344,2.312535423847214,5.8,12.866187723919857,2.2820836880095947,46.72154974361252,2011,3,13,2,23,0,0,1,0,0,0
35.251,140.955,2.995732273553991,5.4,12.910238892572552,2.2820661397576893,46.633447406307134,2013,2,19,12,27,0,0,0,0,1,0
8.7042,126.6965,3.908195690593759,5.1,12.900636322385383,2.280323571854688,46.65265254668147,2023,12,7,4,45,1,0,0,0,0,0
-55.508,-125.015,2.302585092994046,5.4,12.898111712358814,2.282449328333776,46.65770176673461,2011,11,13,3,15,0,0,1,0,0,0
0.2789,125.0019,3.976311495310508,5.1,12.838763627589682,2.2851807553607557,46.77639793627287,2020,12,17,8,30,1,0,0,0,0,0
-33.7823,179.574,1.9459101490553132,6.2,12.888184156469855,2.2813193422746245,46.677556878512526,2022,1,10,0,6,0,0,0,0,1,0
-29.4276,60.9295,2.302585092994046,5.2,12.83252431365185,2.2840998935885253,46.78887656414854,2018,5,13,22,27,0,0,0,0,1,0
2.7214,126.9929,3.364913684584909,5.1,12.78428585299786,2.2820876054984245,46.88535348545652,2023,1,21,20,6,0,0,0,0,1,0
-55.7132,147.1049,2.3978952727983707,5.5,12.90248449126687,2.2806230082671135,46.6489562089185,2023,12,2,14,2,0,0,0,0,1,0
-19.1821,176.3234,2.302585092994046,5.1,12.849312413030514,2.280152694619027,46.75530036539121,2017,1,3,23,46,1,0,0,0,0,0
-5.785,151.037,3.258096538021482,6.1,12.884973832072879,2.28451108675123,46.68397752730648,2011,10,18,5,5,0,0,0,0,1,0
-21.3583,173.6328,2.302585092994046,5.1,12.883247952080415,2.2812068194590402,46.68742928729141,2023,5,2,15,7,0,0,0,0,1,0
50.8632,-130.3654,2.302585092994046,5.4,12.869742095562174,2.2803905277337497,46.71444100032789,2015,1,2,10,15,0,0,0,1,0,0
-56.0894,-27.1432,4.5541926312232235,5.1,12.902359890922314,2.284101870800018,46.64920540960761,2016,7,15,11,42,1,0,0,0,0,0
-57.1377,-25.3982,2.272125885509337,5.3,12.884215319380893,2.2815390362798222,46.68549455269045,2021,8,25,21,26,0,0,0,0,1,0
51.4364,-177.8438,3.9630962756121466,5.1,12.847708086792585,2.284781442372041,46.75850901786707,2014,10,27,9,54,1,0,0,0,0,0
13.1334,-89.0898,4.213460043112263,5.6,12.880245955280392,2.2826472822209913,46.693433280891455,2013,12,13,4,45,0,1,0,0,0,0
-60.341,-27.1563,2.9317269435780786,5.2,12.870599133685912,2.282169706939558,46.712726924080414,2020,1,22,22,14,0,0,0,0,1,0
-1.0804,120.281,2.302585092994046,5.3,12.825064545125045,2.28383273748931,46.803796101202146,2023,8,6,10,9,0,0,0,0,1,0
46.8811,-112.5753,2.4997952622817508,5.8,12.9139360099258,2.280651572356418,46.62605317160064,2017,7,6,6,30,0,0,0,0,1,0
14.3888,56.3258,2.302585092994046,5.5,12.896644011526297,2.280647830163707,46.660637168399646,2023,4,3,21,44,0,0,0,0,1,0
-22.457,-12.7238,2.302585092994046,5.1,12.913075885980428,2.281899672250369,46.62777341949138,2020,11,27,21,0,0,0,0,0,1,0
-7.1256,129.1952,4.974247896643866,5.1,12.880347865589219,2.281432925898536,46.6932294602738,2015,8,11,15,53,1,0,0,0,0,0
-24.194,-175.297,3.6270040503958487,5.3,12.859173572271894,2.284410317827354,46.73557804690845,2011,7,15,0,55,0,0,1,0,0,0
-3.7469,101.7758,4.047427642434349,5.1,12.906292257383864,2.281029354415891,46.641340676684514,2015,8,15,8,19,1,0,0,0,0,0
-60.6099,-25.9874,2.302585092994046,5.4,12.907207836812303,2.2829399179816043,46.63950951782763,2022,3,9,16,30,0,0,0,0,1,0
-28.1995,-176.4653,2.302585092994046,5.4,12.893020650847298,2.281479346426637,46.66788388975764,2021,3,13,21,24,1,0,0,0,0,0
-2.5189,68.4834,2.302585092994046,5.6,12.849853621040992,2.2803641156452064,46.75421794937025,2019,9,5,9,12,0,0,0,0,1,0
-57.6576,-147.9486,1.3862943611198906,5.6,12.841680751572794,2.2803060663104455,46.77056368830665,2016,1,10,12,12,0,1,0,0,0,0
24.807,-109.2209,2.302585092994046,5.1,12.89999202786557,2.2822552204485143,46.6539411357211,2021,12,14,2,31,0,0,0,0,1,0
39.128,143.369,2.302585092994046,5.4,12.887759405625344,2.2824127637865352,46.67840638020155,2011,3,11,11,27,1,0,0,0,0,0
50.6829,157.0663,3.7150344115907874,5.5,12.88312093150037,2.284251939012908,46.6876833284515,2014,6,7,13,11,0,0,0,0,1,0
13.1036,-88.0615,2.302585092994046,5.4,12.90940527781506,2.2806000411008336,46.63511463582212,2018,5,6,19,2,0,0,0,0,1,0
-40.8145,-71.9993,4.859812404361672,6.1,12.792872712793747,2.280639597494887,46.868179765864745,2019,9,26,16,36,0,0,0,0,1,0
16.9591,-85.6851,2.4849066497880004,6.1,12.892235492315674,2.2836827388303713,46.66945420682089,2020,4,16,8,4,0,0,0,0,1,0
-48.7795,126.4062,2.302585092994046,5.2,12.802843828503757,2.28520888633693,46.84823753444472,2017,1,10,3,1,1,0,0,0,0,0
42.8413,13.1533,1.1786549963416462,5.6,12.818088400978771,2.282475752746257,46.817748389494696,2016,8,24,2,33,0,0,0,0,1,0
36.504,70.6143,5.358593692422364,6.4,12.809125519936021,2.282336440743523,46.83567415158019,2024,1,11,9,20,0,0,0,0,1,0
21.4894,145.748,2.302585092994046,5.4,12.907956549532503,2.2812149432562454,46.63801209238723,2015,12,4,4,25,0,0,0,0,1,0
30.6339,79.1601,2.302585092994046,5.1,12.79994078074816,2.280340218197786,46.85404362995592,2017,12,6,15,19,1,0,0,0,0,0
4.8966,-82.5966,2.302585092994046,5.1,12.913906447741743,2.282483447916505,46.62611229596875,2021,12,17,0,12,0,0,0,0,1,0
-53.0916,-117.4105,2.302585092994046,5.7,12.80765263256463,2.2805275185143765,46.838619926322984,2017,12,29,21,20,0,0,0,0,1,0
-15.295,-173.621,3.6109179126442243,6.2,12.844990647260982,2.2804389954552198,46.76394389693027,2011,9,5,9,52,0,0,0,0,1,0
39.03,142.31,3.8044377947482086,5.4,12.868907515032097,2.282458123624662,46.716110161388045,2011,3,12,21,58,0,0,1,0,0,0
27.1863,88.9412,2.302585092994046,5.2,12.85404462007899,2.282265772755055,46.745835951294254,2021,4,5,15,19,1,0,0,0,0,0
27.324,125.621,5.41565585896527,6.9,12.914364563416573,2.2803532743401873,46.6251960646191,2011,11,8,2,59,0,0,0,0,1,0
6.1524,127.6087,2.302585092994046,5.7,12.841643677952524,2.281126099941179,46.77063783554719,2022,9,12,8,14,0,0,0,0,1,0
13.6579,120.7072,4.776599301615622,5.1,12.89494068360523,2.2806449179696333,46.66404382424178,2016,10,8,7,32,1,0,0,0,0,0
32.447,95.948,3.3775875160230218,5.3,12.902825816684103,2.280312443803841,46.64827355808403,2011,6,26,7,48,0,0,1,0,0,0
50.0419,149.8754,6.10367653771491,5.6,12.803845394221675,2.2809051685978234,46.846234403008886,2021,10,9,7,19,0,0,0,0,1,0
7.0845,127.0372,2.302585092994046,5.2,12.808383871993215,2.2802624504048645,46.83715744746581,2022,4,19,4,24,1,0,0,0,0,0
-20.279,168.357,2.302585092994046,5.1,12.854996219307955,2.280672694374669,46.74393275283633,2011,6,4,16,43,1,0,0,0,0,0
-54.4629,-119.5824,2.302585092994046,5.9,12.806696010764302,2.2839717994400193,46.84053316992363,2022,9,7,6,7,0,0,0,0,1,0
-49.2855,120.5695,2.302585092994046,5.1,12.908977068996078,2.28377868590569,46.63597105346008,2019,12,6,1,45,1,0,0,0,0,0
-6.673,148.407,3.295836866004329,5.4,12.84390529948008,2.280157929734428,46.76611459249208,2013,3,11,2,15,0,0,1,0,0,0
37.654,143.771,3.5553480614894135,5.1,12.843104397563607,2.282175716362711,46.76771639632502,2012,12,7,16,1,1,0,0,0,0,0
4.8849,92.9718,2.302585092994046,5.2,12.8929804013001,2.2826991079637065,46.667964388852035,2018,7,22,10,4,1,0,0,0,0,0
-58.2546,-23.4895,2.302585092994046,5.6,12.827167815920472,2.2814790328782633,46.7995895596113,2022,3,21,5,15,0,0,0,0,1,0
37.451,141.227,3.5553480614894135,5.3,12.847860740064663,2.282291271321658,46.75820371132291,2011,3,14,6,18,1,0,0,0,0,0
-8.0603,149.553,3.9589065913269965,5.5,12.906185509290642,2.281148554411523,46.641554172870954,2015,8,20,13,29,0,0,0,0,1,0
-14.484,173.738,6.406219702123239,5.2,12.786806721511132,2.2811084071634675,46.880311748429975,2012,11,14,18,22,1,0,0,0,0,0
-22.8315,170.9879,2.302585092994046,5.2,12.851942142544992,2.2810188258389656,46.75004090636225,2021,2,10,16,47,1,0,0,0,0,0
-23.5728,-179.9169,6.293123486490558,5.4,12.909788777439353,2.2810634213273904,46.63434763657353,2017,9,26,21,29,0,0,0,0,1,0
19.6495,-71.2739,2.986691528901842,5.2,12.899502286194508,2.280544316850286,46.654920619063226,2018,9,23,5,45,0,0,0,0,1,0
-1.2752,67.5616,2.302585092994046,5.5,12.891643699581985,2.28027228444737,46.67063779228827,2023,2,9,21,12,0,0,0,0,1,0
6.7327,125.1351,3.5263605246161616,5.5,12.904152639735457,2.2817789342485777,46.64561991198133,2022,10,19,8,5,0,0,0,0,1,0
-7.3725,155.8878,4.086312390524837,5.1,12.812656530515198,2.2802416541081594,46.82861213042184,2014,12,22,22,35,1,0,0,0,0,0
4.5051,127.8342,4.9344739331306915,5.7,12.883966584627306,2.2803869195269626,46.68599202219763,2016,12,4,5,24,0,0,0,0,1,0
6.7588,-72.949,5.111445472655264,5.1,12.824620194630228,2.280747477493196,46.80468480219178,2014,11,25,20,20,0,0,0,1,0,0
1.495,90.854,1.6094379124341003,5.5,12.821274500705142,2.2803557242011525,46.811376190041955,2012,4,11,13,58,1,0,0,0,0,0
-9.5093,112.8605,3.1354942159291497,5.7,12.785717925782263,2.282689668052298,46.88248933988771,2019,2,18,19,30,0,0,0,0,1,0
-21.9791,169.6002,1.724550719534605,5.4,12.81146180679612,2.2841356956890086,46.83100157786,2018,10,5,21,8,0,0,0,0,1,0
