latitude,longitude,depth,magnitude,distance,gravity,force
11.6432,-85.7772,10.0,5.1,390822,9.78,2.1408241791495843e-15
11.6432,-85.7772,10.0,5.1,390822,9.78,2.1408241791495843e-15
49.8919,155.2524,85.0,5.8,387869,9.78,2.1735461506753342e-15
49.8919,155.2524,85.0,5.8,387869,9.78,2.1735461506753342e-15
-2.9949,141.9484,69.574,5.3,382764,9.78,2.23191082223135e-15
-2.9949,141.9484,69.574,5.3,382764,9.78,2.23191082223135e-15
-16.5746,175.0025,14.836,5.3,382458,9.78,2.235483700442749e-15
-16.5746,175.0025,14.836,5.3,382458,9.78,2.235483700442749e-15
0.8935,-28.3174,10.0,5.1,381279,9.78,2.2493303076249064e-15
0.8935,-28.3174,10.0,5.1,381279,9.81,2.2493303076249064e-15
9.096,94.0003,10.0,5.3,380451,9.81,2.2591316863817977e-15
9.096,94.0003,10.0,5.3,380451,9.78,2.2591316863817977e-15
8.9326,93.9552,10.0,5.5,380102,9.78,2.2632821455740142e-15
8.9326,93.9552,10.0,5.5,380102,9.78,2.2632821455740142e-15
8.966,93.9695,10.0,5.7,379880,9.78,2.265928220390119e-15
8.966,93.9695,10.0,5.7,379880,9.78,2.265928220390119e-15
9.3312,147.2652,10.0,5.3,379480,9.78,2.2707076500273003e-15
9.3312,147.2652,10.0,5.3,379480,9.78,2.2707076500273003e-15
9.0116,93.9224,10.0,5.2,378817,9.78,2.2786629245046124e-15
9.0116,93.9224,10.0,5.2,378817,9.81,2.2786629245046124e-15
-48.2982,-9.9197,10.0,5.7,378665,9.81,2.2804926488260933e-15
-48.2982,-9.9197,10.0,5.7,378665,9.78,2.2804926488260933e-15
-3.4472,149.0847,10.0,5.8,378486,9.78,2.2826502172037816e-15
-3.4472,149.0847,10.0,5.8,378486,9.78,2.2826502172037816e-15
-9.5889,115.1162,58.547,5.1,378374,9.78,2.2840017617706635e-15
-9.5889,115.1162,58.547,5.1,378374,9.78,2.2840017617706635e-15
-3.4792,148.9097,10.0,5.8,378318,9.78,2.284677984234691e-15
-3.4792,148.9097,10.0,5.8,378318,9.78,2.284677984234691e-15
-3.2619,148.7195,10.0,5.1,378311,9.78,2.2847625331579258e-15
-3.2619,148.7195,10.0,5.1,378311,9.78,2.2847625331579258e-15
-10.7936,164.6839,10.0,5.3,377614,9.78,2.293204747615517e-15
-10.7936,164.6839,10.0,5.3,377614,9.78,2.293204747615517e-15
-15.1759,167.5134,128.481,5.1,375735,9.78,2.3161981121603303e-15
-15.1759,167.5134,128.481,5.1,375735,9.81,2.3161981121603303e-15
-5.9469,149.6833,37.145,5.6,374427,9.78,2.332408902602031e-15
-5.9469,149.6833,37.145,5.6,374427,9.81,2.332408902602031e-15
5.8532,126.7748,83.529,5.3,373132,9.78,2.3486268146671968e-15
5.8532,126.7748,83.529,5.3,373132,9.78,2.3486268146671968e-15
17.6028,60.0233,10.0,5.2,370987,9.78,2.3758642569081965e-15
17.6028,60.0233,10.0,5.2,370987,9.79,2.3758642569081965e-15
49.215,-129.6178,7.0,6.0,370095,9.78,2.3873306363083163e-15
49.215,-129.6178,7.0,6.0,370095,9.78,2.3873306363083163e-15
9.2273,125.5742,20.399,5.1,370085,9.78,2.3874596533119844e-15
9.2273,125.5742,20.399,5.1,370085,9.78,2.3874596533119844e-15
24.0474,-108.9527,10.0,5.3,370002,9.79,2.3885308982083017e-15
24.0474,-108.9527,10.0,5.3,370002,9.78,2.3885308982083017e-15
-6.0413,112.0478,597.0,7.0,369043,9.78,2.400960763153661e-15
-6.0413,112.0478,597.0,7.0,369043,9.79,2.400960763153661e-15
-6.0524,113.0021,578.05,5.4,369008,9.79,2.401416241690487e-15
-6.0524,113.0021,578.05,5.4,369008,9.78,2.401416241690487e-15
-5.5034,152.0751,56.156,5.4,368839,9.78,2.403617377261958e-15
-5.5034,152.0751,56.156,5.4,368839,9.78,2.403617377261958e-15
-4.4712,143.21,85.775,5.1,368666,9.8,2.4058737468287657e-15
-4.4712,143.21,85.775,5.1,368666,9.8,2.4058737468287657e-15
-33.7441,56.0663,10.0,5.9,368060,9.78,2.4138026700171493e-15
-33.7441,56.0663,10.0,5.9,368060,9.78,2.4138026700171493e-15
-4.8305,102.9546,62.192,5.5,368058,9.8,2.413828902939441e-15
-4.8305,102.9546,62.192,5.5,368058,9.78,2.413828902939441e-15
17.8047,-61.4915,25.518,5.2,368009,9.78,2.414471743144503e-15
17.8047,-61.4915,25.518,5.2,368009,9.78,2.414471743144503e-15
-31.7726,-178.8645,10.0,5.2,368804,9.78,2.4040736120103274e-15
-31.7726,-178.8645,10.0,5.2,368804,9.78,2.4040736120103274e-15
-4.8734,102.9421,62.556,5.1,368808,9.8,2.4040214643220988e-15
-4.8734,102.9421,62.556,5.1,368808,9.78,2.4040214643220988e-15
-31.8271,-178.8268,10.0,5.1,368937,9.8,2.4023406106701817e-15
-31.8271,-178.8268,10.0,5.1,368937,9.8,2.4023406106701817e-15
-31.849,-178.9512,11.264,5.4,369345,9.8,2.3970360114417162e-15
-31.849,-178.9512,11.264,5.4,369345,9.8,2.3970360114417162e-15
54.165,159.8676,108.0,5.6,369845,9.81,2.390559201659938e-15
54.165,159.8676,108.0,5.6,369845,9.81,2.390559201659938e-15
-22.3188,179.4509,580.0,6.7,369996,9.79,2.388608365540864e-15
-22.3188,179.4509,580.0,6.7,369996,9.78,2.388608365540864e-15
17.2744,-101.0622,21.079,5.2,372553,9.78,2.3559326832498497e-15
17.2744,-101.0622,21.079,5.2,372553,9.81,2.3559326832498497e-15
-5.9496,149.635,40.0,6.3,373093,9.79,2.349117851664045e-15
-5.9496,149.635,40.0,6.3,373093,9.79,2.349117851664045e-15
51.5116,159.7468,10.0,5.1,374521,9.78,2.3312382396869302e-15
51.5116,159.7468,10.0,5.1,374521,9.79,2.3312382396869302e-15
2.7147,-84.395,10.0,5.4,377014,9.79,2.3005096100701207e-15
2.7147,-84.395,10.0,5.4,377014,9.79,2.3005096100701207e-15
-18.4978,-174.698,117.422,5.2,380506,9.78,2.2584786440499032e-15
-18.4978,-174.698,117.422,5.2,380506,9.81,2.2584786440499032e-15
-38.5547,78.1488,10.0,5.7,381041,9.78,2.252141069728442e-15
-38.5547,78.1488,10.0,5.7,381041,9.78,2.252141069728442e-15
2.7652,127.0501,21.0,5.9,381280,9.78,2.249318508803264e-15
2.7652,127.0501,21.0,5.9,381280,9.78,2.249318508803264e-15
35.0264,15.2188,13.812,5.5,383630,9.8,2.221845638604043e-15
35.0264,15.2188,13.812,5.5,383630,9.8,2.221845638604043e-15
-5.2611,125.585,4.0,6.2,385653,9.78,2.1985967351940752e-15
-5.2611,125.585,4.0,6.2,385653,9.78,2.1985967351940752e-15
-5.3494,125.6371,13.712,5.5,385829,9.8,2.196591366136663e-15
-5.3494,125.6371,13.712,5.5,385829,9.8,2.196591366136663e-15
-35.2895,-104.3709,10.0,5.5,387252,9.78,2.180477793790537e-15
-35.2895,-104.3709,10.0,5.5,387252,9.78,2.180477793790537e-15
-0.7618,98.5942,21.0,5.8,387427,9.78,2.1785084037705523e-15
-0.7618,98.5942,21.0,5.8,387427,9.78,2.1785084037705523e-15
-0.9402,98.4892,20.0,5.7,388263,9.8,2.169137063701653e-15
-0.9402,98.4892,20.0,5.7,388263,9.8,2.169137063701653e-15
-0.8598,98.5035,22.72,5.2,388274,9.78,2.169014159929005e-15
-0.8598,98.5035,22.72,5.2,388274,9.79,2.169014159929005e-15
-0.8016,98.6029,18.401,5.2,388720,9.79,2.1640397549547154e-15
-0.8016,98.6029,18.401,5.2,388720,9.78,2.1640397549547154e-15
-20.7399,-173.7494,10.0,5.1,389305,9.79,2.1575409322364007e-15
-20.7399,-173.7494,10.0,5.1,389305,9.78,2.1575409322364007e-15
-29.2538,-177.0885,44.257,5.1,389567,9.82,2.1546398362065228e-15
-29.2538,-177.0885,44.257,5.1,389567,9.78,2.1546398362065228e-15
17.52,122.3026,36.524,5.3,390667,9.82,2.142523291566633e-15
17.52,122.3026,36.524,5.3,390667,9.78,2.142523291566633e-15
14.2645,118.9138,10.0,5.3,392047,9.79,2.1274665335641245e-15
14.2645,118.9138,10.0,5.3,392047,9.79,2.1274665335641245e-15
-59.5662,-26.4452,76.656,5.4,393429,9.79,2.1125464600856902e-15
-59.5662,-26.4452,76.656,5.4,393429,9.79,2.1125464600856902e-15
-29.9574,-177.8386,46.755,7.1,393623,9.78,2.110464605019305e-15
-29.9574,-177.8386,46.755,7.1,393623,9.79,2.110464605019305e-15
-29.7434,-177.5995,35.0,5.5,393696,9.78,2.109682023368859e-15
-29.7434,-177.5995,35.0,5.5,393696,9.82,2.109682023368859e-15
-29.858,-177.5254,35.0,5.2,393839,9.78,2.1081502819230304e-15
-29.858,-177.5254,35.0,5.2,393839,9.79,2.1081502819230304e-15
-60.4609,-26.2305,10.0,5.6,393920,9.78,2.1072833921153936e-15
-60.4609,-26.2305,10.0,5.6,393920,9.78,2.1072833921153936e-15
9.2801,125.406,26.313,5.2,395229,9.78,2.0933478459473497e-15
9.2801,125.406,26.313,5.2,395229,9.8,2.0933478459473497e-15
-0.8082,98.5112,34.0,7.1,397017,9.8,2.074535161855253e-15
-0.8082,98.5112,34.0,7.1,397017,9.8,2.074535161855253e-15
-2.8231,-79.8374,68.886,5.2,398521,9.78,2.0589063075438347e-15
-2.8231,-79.8374,68.886,5.2,398521,9.8,2.0589063075438347e-15
-41.3592,-86.1327,10.0,5.6,399334,9.82,2.050531428873659e-15
-41.3592,-86.1327,10.0,5.6,399334,9.79,2.050531428873659e-15
-40.2601,176.5323,21.638,5.4,400782,9.79,2.0357413145558886e-15
-40.2601,176.5323,21.638,5.4,400782,9.79,2.0357413145558886e-15
-40.3152,176.5877,20.171,5.3,400788,9.8,2.0356803628484567e-15
-40.3152,176.5877,20.171,5.3,400788,9.8,2.0356803628484567e-15
-9.0767,67.3204,10.0,5.7,401016,9.82,2.0333662248621636e-15
-9.0767,67.3204,10.0,5.7,401016,9.78,2.0333662248621636e-15
45.7835,151.5984,71.394,5.1,402593,9.8,2.017467596708739e-15
45.7835,151.5984,71.394,5.1,402593,9.78,2.017467596708739e-15
36.4294,26.3159,116.496,5.1,402945,9.81,2.0139443445905955e-15
36.4294,26.3159,116.496,5.1,402945,9.82,2.0139443445905955e-15
-0.7335,98.591,25.639,5.1,403000,9.78,2.013394670246107e-15
-0.7335,98.591,25.639,5.1,403000,9.79,2.013394670246107e-15
-58.3373,-23.7017,10.0,5.1,403365,9.79,2.00975252698315e-15
-58.3373,-23.7017,10.0,5.1,403365,9.8,2.00975252698315e-15
26.0902,128.5561,10.0,5.3,403702,9.8,2.0063985484994433e-15
26.0902,128.5561,10.0,5.3,403702,9.82,2.0063985484994433e-15
29.6212,81.5483,10.0,5.1,404163,9.82,2.0018240465353398e-15
29.6212,81.5483,10.0,5.1,404163,9.79,2.0018240465353398e-15
-59.9306,-27.8993,106.795,5.7,404263,9.81,2.0008338117341272e-15
-59.9306,-27.8993,106.795,5.7,404263,9.78,2.0008338117341272e-15
-25.1471,178.5065,587.56,6.0,404285,9.8,2.0006160586827708e-15
-25.1471,178.5065,587.56,6.0,404285,9.79,2.0006160586827708e-15
-25.1498,178.4274,563.0,6.6,404285,9.78,2.0006160586827708e-15
-25.1498,178.4274,563.0,6.6,404285,9.78,2.0006160586827708e-15
-25.1399,178.372,570.099,5.5,404287,9.78,2.0005962647135343e-15
-25.1399,178.372,570.099,5.5,404287,9.79,2.0005962647135343e-15
-25.0889,178.4405,576.784,5.6,404289,9.78,2.000576471038057e-15
-25.0889,178.4405,576.784,5.6,404289,9.78,2.000576471038057e-15
-16.434,67.2028,10.0,5.3,404290,9.79,2.000566574310476e-15
-16.434,67.2028,10.0,5.3,404290,9.78,2.000566574310476e-15
-4.775,133.8946,10.0,5.7,404291,9.78,2.0005566776563326e-15
-4.775,133.8946,10.0,5.7,404291,9.78,2.0005566776563326e-15
13.6644,120.6333,89.364,5.2,404201,9.79,2.0014476707320628e-15
13.6644,120.6333,89.364,5.2,404201,9.79,2.0014476707320628e-15
-4.7811,133.9484,10.0,5.5,404150,9.79,2.0019528310517216e-15
-4.7811,133.9484,10.0,5.5,404150,9.79,2.0019528310517216e-15
-52.507,140.3652,10.0,5.2,403747,9.78,2.0059513233652912e-15
-52.507,140.3652,10.0,5.2,403747,9.79,2.0059513233652912e-15
-4.9445,133.8131,10.0,5.1,402546,9.81,2.0179387305048477e-15
-4.9445,133.8131,10.0,5.1,402546,9.79,2.0179387305048477e-15
1.3426,126.2937,19.922,5.2,400714,9.78,2.036432291936308e-15
1.3426,126.2937,19.922,5.2,400714,9.79,2.036432291936308e-15
-29.802,-177.4335,28.056,5.1,399740,9.79,2.046368257894674e-15
-29.802,-177.4335,28.056,5.1,399740,9.78,2.046368257894674e-15
26.0202,128.5306,16.2,5.1,399464,9.79,2.049197012204553e-15
26.0202,128.5306,16.2,5.1,399464,9.79,2.049197012204553e-15
26.0019,128.5201,20.024,5.3,399460,9.79,2.0492380517533847e-15
26.0019,128.5201,20.024,5.3,399460,9.79,2.0492380517533847e-15
39.4369,15.5156,249.728,5.2,399418,9.79,2.049669041460046e-15
39.4369,15.5156,249.728,5.2,399418,9.78,2.049669041460046e-15
26.0161,128.4753,9.0,5.9,399326,9.79,2.0506135893928853e-15
26.0161,128.4753,9.0,5.9,399326,9.8,2.0506135893928853e-15
25.9389,128.5511,10.0,5.3,398681,9.8,2.0572540647420426e-15
25.9389,128.5511,10.0,5.3,398681,9.81,2.0572540647420426e-15
-22.183,-179.3959,580.211,5.6,398255,9.78,2.0616575698037784e-15
-22.183,-179.3959,580.211,5.6,398255,9.79,2.0616575698037784e-15
-29.9333,-177.1334,10.0,5.1,398098,9.78,2.0632840239140595e-15
-29.9333,-177.1334,10.0,5.1,398098,9.79,2.0632840239140595e-15
-15.588,-172.6979,32.425,5.5,393786,9.78,2.1087177956690397e-15
-15.588,-172.6979,32.425,5.5,393786,9.78,2.1087177956690397e-15
-21.3583,173.6328,10.0,5.1,393662,9.79,2.1100464592878253e-15
-21.3583,173.6328,10.0,5.1,393662,9.78,2.1100464592878253e-15
25.4011,99.2692,10.0,5.3,393603,9.78,2.110679086943898e-15
25.4011,99.2692,10.0,5.3,393603,9.79,2.110679086943898e-15
-4.0952,142.7199,119.885,5.5,392765,9.79,2.1196953484168265e-15
-4.0952,142.7199,119.885,5.5,392765,9.79,2.1196953484168265e-15
3.4003,125.9293,105.349,5.2,391821,9.79,2.1299214611969294e-15
3.4003,125.9293,105.349,5.2,391821,9.79,2.1299214611969294e-15
36.4988,70.7311,194.44,5.3,390264,9.79,2.14695046237297e-15
36.4988,70.7311,194.44,5.3,390264,9.81,2.14695046237297e-15
-53.0227,-118.272,10.0,5.4,387735,9.78,2.1750487517437423e-15
-53.0227,-118.272,10.0,5.4,387735,9.78,2.1750487517437423e-15
17.4696,122.3465,19.0,5.4,387476,9.8,2.1779574526808997e-15
17.4696,122.3465,19.0,5.4,387476,9.79,2.1779574526808997e-15
-8.4015,160.3855,10.0,5.1,383521,9.8,2.2231087537377892e-15
-8.4015,160.3855,10.0,5.1,383521,9.8,2.2231087537377892e-15
37.5476,137.2994,10.0,6.2,382218,9.8,2.2382919644756536e-15
37.5476,137.2994,10.0,6.2,382218,9.8,2.2382919644756536e-15
-37.242,177.2433,186.0,5.6,381198,9.8,2.2502863205742044e-15
-37.242,177.2433,186.0,5.6,381198,9.8,2.2502863205742044e-15
37.4872,137.2752,10.0,5.6,380970,9.81,2.2529805947100976e-15
37.4872,137.2752,10.0,5.6,380970,9.8,2.2529805947100976e-15
41.5095,141.9826,59.0,5.9,380165,9.8,2.262532076732285e-15
41.5095,141.9826,59.0,5.9,380165,9.81,2.262532076732285e-15
22.2318,146.6154,10.0,5.1,379516,9.79,2.270276882426943e-15
22.2318,146.6154,10.0,5.1,379516,9.8,2.270276882426943e-15
52.247,159.53,53.498,5.1,376766,9.81,2.3035391517648823e-15
52.247,159.53,53.498,5.1,376766,9.79,2.3035391517648823e-15
-30.0409,-177.8513,14.242,5.1,376623,9.79,2.3052887455751856e-15
-30.0409,-177.8513,14.242,5.1,376623,9.82,2.3052887455751856e-15
-25.3542,-70.5138,45.565,5.2,374857,9.82,2.3270609400871477e-15
-25.3542,-70.5138,45.565,5.2,374857,9.79,2.3270609400871477e-15
17.4838,122.3072,31.537,5.2,374249,9.79,2.3346281070128924e-15
17.4838,122.3072,31.537,5.2,374249,9.78,2.3346281070128924e-15
-2.7506,-78.9272,90.32,5.2,372843,9.79,2.3522691853635473e-15
-2.7506,-78.9272,90.32,5.2,372843,9.79,2.3522691853635473e-15
-56.0344,-121.4114,10.0,5.9,372361,9.79,2.3583628824096835e-15
-56.0344,-121.4114,10.0,5.9,372361,9.78,2.3583628824096835e-15
-20.5954,-174.8507,55.079,5.1,371673,9.78,2.3671020451099555e-15
-20.5954,-174.8507,55.079,5.1,371673,9.79,2.3671020451099555e-15
10.972,92.0333,10.0,5.1,370219,9.78,2.385731693934282e-15
10.972,92.0333,10.0,5.1,370219,9.78,2.385731693934282e-15
-6.5679,104.7998,19.579,5.1,369676,9.79,2.392745423388371e-15
-6.5679,104.7998,19.579,5.1,369676,9.79,2.392745423388371e-15
-15.6278,-174.4925,210.0,7.6,369434,9.8,2.395881215144108e-15
-15.6278,-174.4925,210.0,7.6,369434,9.8,2.395881215144108e-15
35.1171,140.0913,39.454,5.2,369394,9.8,2.3964001214467974e-15
35.1171,140.0913,39.454,5.2,369394,9.8,2.3964001214467974e-15
42.3313,143.0155,61.946,5.2,369354,9.78,2.3969191963468976e-15
42.3313,143.0155,61.946,5.2,369354,9.78,2.3969191963468976e-15
24.2156,125.2746,21.643,5.8,369379,9.79,2.3965947547729036e-15
24.2156,125.2746,21.643,5.8,369379,9.8,2.3965947547729036e-15
40.2041667,-121.1095,5.85,5.48,369509,9.78,2.3949087199951342e-15
40.2041667,-121.1095,5.85,5.48,369509,9.8,2.3949087199951342e-15
12.4049,144.1714,10.806,5.5,369700,9.8,2.392434771366793e-15
12.4049,144.1714,10.806,5.5,369700,9.78,2.392434771366793e-15
40.196,-121.0998333,6.06,5.16,369761,9.79,2.391645469719457e-15
40.196,-121.0998333,6.06,5.16,369761,9.79,2.391645469719457e-15
-24.4044,-175.8109,20.087,5.2,370138,9.81,2.3867759823442016e-15
-24.4044,-175.8109,20.087,5.2,370138,9.78,2.3867759823442016e-15
29.9909,129.9763,10.0,5.2,370529,9.8,2.381741358793303e-15
29.9909,129.9763,10.0,5.2,370529,9.81,2.381741358793303e-15
53.2315,-169.8065,112.0,5.4,371198,9.78,2.3731640005534192e-15
53.2315,-169.8065,112.0,5.4,371198,9.79,2.3731640005534192e-15
-7.2326,124.5946,556.756,5.2,371794,9.8,2.365561553654969e-15
-7.2326,124.5946,556.756,5.2,371794,9.79,2.365561553654969e-15
33.3767,139.3714,18.623,5.4,371922,9.78,2.363933579108068e-15
33.3767,139.3714,18.623,5.4,371922,9.8,2.363933579108068e-15
33.3132,139.3665,12.769,5.8,371933,9.8,2.3637937534682674e-15
33.3132,139.3665,12.769,5.8,371933,9.8,2.3637937534682674e-15
11.4596,141.611,10.0,5.1,372030,9.78,2.362561282416112e-15
11.4596,141.611,10.0,5.1,372030,9.78,2.362561282416112e-15
33.4427,139.3262,13.261,5.6,372055,9.79,2.362243791466251e-15
33.4427,139.3262,13.261,5.6,372055,9.83,2.362243791466251e-15
33.4328,139.3741,10.0,5.2,372322,9.8,2.3588569760682632e-15
33.4328,139.3741,10.0,5.2,372322,9.8,2.3588569760682632e-15
33.3944,139.1999,10.0,5.1,372488,9.8,2.3567549861732616e-15
33.3944,139.1999,10.0,5.1,372488,9.79,2.3567549861732616e-15
-22.7606,-66.4159,237.07,5.3,373691,9.8,2.3416055033341066e-15
-22.7606,-66.4159,237.07,5.3,373691,9.8,2.3416055033341066e-15
70.3368,-15.3702,10.0,5.3,375509,9.8,2.3189869576778416e-15
70.3368,-15.3702,10.0,5.3,375509,9.79,2.3189869576778416e-15
15.1066,-90.8052,252.0,6.4,380773,9.79,2.2553124406701365e-15
15.1066,-90.8052,252.0,6.4,380773,9.8,2.2553124406701365e-15
-55.7305,-27.0087,42.4,5.2,382607,9.83,2.2337428947924256e-15
-55.7305,-27.0087,42.4,5.2,382607,9.79,2.2337428947924256e-15
34.9922,24.8491,10.789,5.1,383654,9.8,2.22156766612134e-15
34.9922,24.8491,10.789,5.1,383654,9.79,2.22156766612134e-15
-23.2063,170.7423,18.053,7.7,384873,9.79,2.2075173048554236e-15
-23.2063,170.7423,18.053,7.7,384873,9.79,2.2075173048554236e-15
-23.2314,171.0091,34.315,5.5,384890,9.79,2.207322303865998e-15
-23.2314,171.0091,34.315,5.5,384890,9.79,2.207322303865998e-15
-23.207,170.7182,33.261,5.9,384897,9.79,2.2072420168509083e-15
-23.207,170.7182,33.261,5.9,384897,9.82,2.2072420168509083e-15
-23.1845,170.5515,33.846,5.5,384908,9.82,2.2071158603914417e-15
-23.1845,170.5515,33.846,5.5,384908,9.79,2.2071158603914417e-15
-23.1768,170.6575,10.0,5.4,384914,9.79,2.207047052335879e-15
-23.1768,170.6575,10.0,5.4,384914,9.79,2.207047052335879e-15
-23.2812,170.584,32.94,5.3,384953,9.79,2.206599878395817e-15
-23.2812,170.584,32.94,5.3,384953,9.79,2.206599878395817e-15
-23.3074,171.0752,36.697,5.3,385042,9.79,2.2055799133409315e-15
-23.3074,171.0752,36.697,5.3,385042,9.79,2.2055799133409315e-15
-23.2428,171.0634,39.41,5.2,385060,9.79,2.2053737142523605e-15
-23.2428,171.0634,39.41,5.2,385060,9.79,2.2053737142523605e-15
-23.2499,170.66,10.0,5.2,385061,9.79,2.2053622595953033e-15
-23.2499,170.66,10.0,5.2,385061,9.79,2.2053622595953033e-15
-23.2021,170.6489,36.009,5.3,385095,9.79,2.204972854348621e-15
-23.2021,170.6489,36.009,5.3,385095,9.79,2.204972854348621e-15
-23.22,170.5591,35.908,5.1,385122,9.79,2.2046636942374692e-15
-23.22,170.5591,35.908,5.1,385122,9.79,2.2046636942374692e-15
-23.1185,170.7314,34.148,5.1,385166,9.79,2.2041600170604545e-15
-23.1185,170.7314,34.148,5.1,385166,9.79,2.2041600170604545e-15
-23.2514,170.4355,29.133,5.6,385176,9.79,2.2040455690468355e-15
-23.2514,170.4355,29.133,5.6,385176,9.79,2.2040455690468355e-15
-23.2657,170.5753,10.0,5.2,385207,9.79,2.2036908368464587e-15
-23.2657,170.5753,10.0,5.2,385207,9.79,2.2036908368464587e-15
-23.2365,171.2742,10.0,5.2,385259,9.79,2.2030959944674713e-15
-23.2365,171.2742,10.0,5.2,385259,9.79,2.2030959944674713e-15
-23.0571,170.7424,10.0,5.2,385287,9.79,2.2027757944795986e-15
-23.0571,170.7424,10.0,5.2,385287,9.79,2.2027757944795986e-15
-23.1656,170.787,10.0,5.4,385540,9.79,2.1998857212375314e-15
-23.1656,170.787,10.0,5.4,385540,9.79,2.1998857212375314e-15
-22.8902,170.7149,10.0,5.3,385733,9.79,2.197684863513454e-15
-22.8902,170.7149,10.0,5.3,385733,9.79,2.197684863513454e-15
-23.1549,170.7589,8.869,5.1,386093,9.79,2.193588453052955e-15
-23.1549,170.7589,8.869,5.1,386093,9.79,2.193588453052955e-15
-23.3195,171.517,12.948,5.2,386100,9.79,2.1935089141771347e-15
-23.3195,171.517,12.948,5.2,386100,9.79,2.1935089141771347e-15
12.7964,49.2049,10.0,5.8,386812,9.78,2.185441217342598e-15
12.7964,49.2049,10.0,5.8,386812,9.79,2.185441217342598e-15
-23.1036,170.7264,10.0,5.1,387910,9.79,2.1730867106883843e-15
-23.1036,170.7264,10.0,5.1,387910,9.79,2.1730867106883843e-15
-23.0421,170.5603,27.309,7.1,388524,9.79,2.166223706415149e-15
-23.0421,170.5603,27.309,7.1,388524,9.79,2.166223706415149e-15
-23.1347,170.4528,10.0,5.2,388559,9.79,2.1658334726796005e-15
-23.1347,170.4528,10.0,5.2,388559,9.78,2.1658334726796005e-15
-23.0658,170.4899,10.0,5.2,388566,9.79,2.165755438586304e-15
-23.0658,170.4899,10.0,5.2,388566,9.79,2.165755438586304e-15
-22.956,170.5524,10.0,6.5,388575,9.79,2.165655115234482e-15
-22.956,170.5524,10.0,6.5,388575,9.79,2.165655115234482e-15
-23.1421,170.697,10.0,5.4,388596,9.79,2.1654210545206923e-15
-23.1421,170.697,10.0,5.4,388596,9.79,2.1654210545206923e-15
-23.064,170.5134,21.557,5.2,388603,9.79,2.1653430427150203e-15
-23.064,170.5134,21.557,5.2,388603,9.79,2.1653430427150203e-15
-22.6791,170.8267,10.0,5.3,388701,9.79,2.1642513199378427e-15
-22.6791,170.8267,10.0,5.3,388701,9.79,2.1642513199378427e-15
-23.0876,170.7,30.764,5.1,388838,9.79,2.1627265193925718e-15
-23.0876,170.7,30.764,5.1,388838,9.79,2.1627265193925718e-15
-22.9878,170.3852,10.0,5.1,388959,9.79,2.161381137464338e-15
-22.9878,170.3852,10.0,5.1,388959,9.79,2.161381137464338e-15
-22.9946,170.4018,10.0,5.2,388967,9.79,2.1612922308409763e-15
-22.9946,170.4018,10.0,5.2,388967,9.79,2.1612922308409763e-15
-22.9939,170.6036,10.0,5.3,390115,9.79,2.1485907823255244e-15
-22.9939,170.6036,10.0,5.3,390115,9.82,2.1485907823255244e-15
-23.0282,170.7914,10.0,5.1,390418,9.79,2.1452570713777213e-15
-23.0282,170.7914,10.0,5.1,390418,9.79,2.1452570713777213e-15
-23.0243,170.7398,10.0,5.2,390424,9.79,2.1451911356589957e-15
-23.0243,170.7398,10.0,5.2,390424,9.79,2.1451911356589957e-15
-23.4641,171.5298,13.5,5.1,391835,9.79,2.1297692626043987e-15
-23.4641,171.5298,13.5,5.1,391835,9.8,2.1297692626043987e-15
-57.9816,-25.6146,60.393,5.1,392064,9.79,2.127282042527117e-15
-57.9816,-25.6146,60.393,5.1,392064,9.78,2.127282042527117e-15
-19.376,-173.3476,16.0,5.7,393006,9.79,2.1170964570628037e-15
-19.376,-173.3476,16.0,5.7,393006,9.78,2.1170964570628037e-15
-19.3793,-173.3476,10.0,5.2,393971,9.82,2.1067378469009173e-15
-19.3793,-173.3476,10.0,5.2,393971,9.78,2.1067378469009173e-15
-43.3991,39.3035,28.0,6.8,394524,9.78,2.100836003022325e-15
-43.3991,39.3035,28.0,6.8,394524,9.78,2.100836003022325e-15
-10.2725,161.4437,82.297,6.1,394650,9.8,2.0994947483403905e-15
-10.2725,161.4437,82.297,6.1,394650,9.81,2.0994947483403905e-15
